Store,Dept,Date,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size
10,40,2010-12-31,90374.54,True,49.67,3.148,,,,,,127.0876774,9.003,B,126512
33,52,2012-10-05,3.5,False,85.18,4.132,433.79,,,,1160.27,131.0756667,6.895,A,39690
3,38,2011-12-16,102841.5,False,57.95,3.159,1864.61,,170.36,187.42,1500.38,222.6426418,7.197,B,37392
21,40,2011-02-25,43004.43,False,61.27,3.065,,,,,,213.190421,8.028,B,140167
44,83,2010-08-27,1094.72,False,75.31,2.854,,,,,,126.0892903,7.804,C,39910
8,7,2012-06-08,25822.3,False,74.28,3.452,8721.82,252.8,30.45,679.89,5160.31,225.3011521,5.679,A,155078
8,37,2011-01-14,1750.29,False,31.62,2.983,,,,,,214.7930991,6.262,A,155078
39,27,2010-04-02,1117.0,False,63.31,2.719,,,,,,209.5938656,8.464,A,184109
25,74,2012-01-06,16257.85,False,30.23,3.422,8642.2,26833.97,25.94,1092.98,3714.33,212.5711125,6.961,B,128107
16,30,2011-12-09,715.92,False,14.44,3.331,2229.52,28.0,73.7,1696.73,6465.69,195.8742575,6.232,B,57197
42,10,2012-09-21,496.01,False,81.93,4.125,,,,,164.08,131.0103333,7.17,C,39690
26,60,2012-09-28,126.0,False,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,A,152513
11,24,2011-09-23,5413.01,False,82.14,3.467,,,,,,219.7414914,7.567,A,207499
27,95,2012-07-13,127637.88,False,78.95,3.689,7264.26,219.2,31.1,4489.18,3102.22,142.2548214,8.239,A,204184
3,52,2011-06-10,636.65,False,84.84,3.648,,,,,,218.4037974,7.574,B,37392
12,6,2010-09-24,5346.99,False,81.77,2.939,,,,,,126.1900333,14.18,B,112238
25,46,2012-03-30,17438.85,False,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,B,128107
4,99,2011-11-25,3200.0,True,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,A,205863
28,21,2011-07-29,4338.8,False,93.29,3.805,,,,,,129.1677097,13.503,A,206302
24,85,2012-06-29,1756.55,False,70.4,3.667,5708.44,329.3,,1310.41,4292.22,138.1962667,8.983,A,203819
33,11,2010-10-29,80.97,False,71.34,3.13,,,,,,126.4364194,9.265,A,39690
44,52,2011-07-22,22.96,False,78.5,3.563,,,,,,129.1507742,6.56,C,39910
8,92,2010-08-27,53381.49,False,74.92,2.619,,,,,,214.9362793,6.315,A,155078
17,16,2010-06-18,29101.81,False,54.94,2.819,,,,,,126.114,6.635,B,93188
39,30,2010-09-24,3356.94,False,78.5,2.624,,,,,,210.3664469,8.36,A,184109
5,38,2012-04-06,75177.91,False,70.4,3.891,5174.35,,6.48,1489.1,2264.89,222.0225762,5.801,B,34875
40,58,2010-10-15,4252.0,False,44.56,2.878,,,,,,132.7633548,5.287,A,155083
5,9,2010-06-18,7778.73,False,83.91,2.637,,,,,,212.0119769,6.465,B,34875
2,20,2011-02-04,5657.76,False,38.25,2.989,,,,,,212.2240646,8.028,A,202307
31,34,2011-04-29,13381.36,False,70.19,3.81,,,,,,215.2772683,7.931,A,203750
8,12,2011-10-21,7220.68,False,59.97,3.353,,,,,,220.9619484,6.123,A,155078
23,50,2012-07-20,8330.0,False,71.13,3.61,2538.45,5.7,38.15,437.8,1377.22,138.2331935,4.156,B,114533
4,42,2011-09-30,9829.35,False,72.15,3.371,,,,,,129.6060667,5.644,A,205863
43,13,2012-06-08,19073.84,False,85.73,3.452,446.4,,3.96,,1732.71,213.1702811,9.575,C,41062
15,36,2010-04-09,1555.0,False,57.77,2.992,,,,,,131.9408065,8.185,B,123737
29,94,2011-08-05,229.36,False,75.33,3.903,,,,,,136.0540323,9.863,B,93638
26,56,2010-10-15,368.48,False,39.93,2.878,,,,,,132.7633548,8.149,A,152513
29,54,2010-03-19,131.5,False,46.03,2.834,,,,,,131.8242903,10.064,B,93638
41,12,2011-02-25,3366.98,False,26.1,3.101,,,,,,191.9647167,7.241,A,196321
19,74,2011-09-09,23401.96,True,68.28,3.93,,,,,,136.2745806,7.806,A,203819
39,40,2010-12-03,55442.62,False,53.55,2.708,,,,,,210.376263,8.476,A,184109
12,59,2011-04-15,693.42,False,57.63,3.868,,,,,,128.9107333,13.736,B,112238
22,82,2010-06-04,13513.48,False,69.49,2.857,,,,,,136.2181682,8.348,B,119557
39,28,2012-06-08,350.25,False,81.12,3.452,9356.4,351.8,0.24,1857.12,11870.68,220.4357073,6.989,A,184109
2,27,2011-11-18,2285.07,False,62.01,3.308,6490.92,1217.76,152.12,873.82,7656.42,217.8670218,7.441,A,202307
31,34,2012-09-14,12331.4,False,76.1,3.717,11871.81,11.76,112.13,1166.35,6254.74,222.2174395,6.565,A,203750
28,93,2011-04-08,61383.81,False,64.47,4.003,,,,,,128.8238065,13.736,A,206302
6,46,2010-08-13,27516.24,False,86.83,2.692,,,,,,213.1677529,6.973,A,202505
13,25,2012-02-24,12830.27,False,35.38,3.145,16404.54,12013.87,3.4,2584.12,5126.53,130.5502069,6.104,A,219622
6,52,2012-09-14,3816.24,False,76.41,3.717,11072.87,22.0,6.01,3871.46,9997.93,224.2004678,5.668,A,202505
24,80,2011-06-03,30483.2,False,73.12,4.069,,,,,,134.8551613,8.212,A,203819
21,55,2012-03-02,8595.12,False,59.3,3.63,14017.62,1076.98,7.07,8891.83,3182.63,220.4866886,7.057,B,140167
16,4,2012-09-07,15363.26,True,60.09,3.596,2291.22,-9.98,37.43,411.53,1576.74,198.0950484,6.061,B,57197
6,49,2011-02-18,15130.36,False,59.61,3.045,,,,,,214.7775231,6.858,A,202505
11,33,2010-07-16,6290.5,False,84.9,2.623,,,,,,214.4176476,7.346,A,207499
18,8,2011-06-17,32154.01,False,63.23,3.873,,,,,,135.0837333,8.975,B,120653
28,34,2012-04-27,18329.09,False,77.99,4.193,3003.61,564.36,16.11,35.54,3226.41,131.1266667,11.627,A,206302
45,7,2012-06-29,27404.7,False,75.22,3.506,3291.36,425.6,,314.88,2255.34,191.0992462,8.567,B,118221
6,67,2011-10-28,9955.45,False,69.51,3.372,,,,,,219.237049,6.551,A,202505
31,30,2010-02-05,3281.0,False,39.05,2.572,,,,,,210.7526053,8.324,A,203750
45,60,2012-01-06,184.8,False,35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.1940558,8.424,B,118221
37,17,2012-01-20,240.58,False,58.9,3.268,366.42,313.91,27.94,,344.84,218.6755292,7.244,C,39910
11,20,2010-10-01,8162.02,False,75.11,2.603,,,,,,214.9846548,7.564,A,207499
20,13,2010-07-16,55913.13,False,75.14,2.783,,,,,,204.3571656,7.527,A,203742
41,3,2012-04-06,11020.82,False,48.48,3.854,6660.45,,49.15,2126.59,6791.05,197.5971285,6.547,A,196321
32,4,2012-06-29,27366.99,False,81.95,3.693,3333.19,599.5,,798.18,2945.01,197.785577,8.09,A,203007
19,1,2010-03-19,20857.82,False,43.74,2.96,,,,,,131.8242903,8.35,A,203819
11,58,2010-03-26,2958.0,False,58.09,2.732,,,,,,214.3241011,7.368,A,207499
18,97,2010-07-30,4749.35,False,75.79,2.792,,,,,,132.5983871,9.342,B,120653
29,23,2012-01-27,12235.04,False,35.68,3.568,961.63,2011.62,0.73,117.38,1504.22,136.9598387,8.988,B,93638
32,85,2010-07-23,2842.41,False,75.69,2.691,,,,,,189.774698,9.017,A,203007
15,52,2010-03-12,2153.97,False,41.39,2.938,,,,,,131.784,8.35,B,123737
15,10,2011-08-19,11432.48,False,70.41,3.942,,,,,,136.183129,7.806,B,123737
31,17,2011-08-12,7650.61,False,92.32,3.638,,,,,,215.2593211,7.852,A,203750
15,93,2010-11-19,291.68,False,44.1,3.138,,,,,,132.9172,8.067,B,123737
42,1,2011-11-04,20988.96,False,68.57,3.828,,,,,,129.8051935,7.874,C,39690
25,11,2012-04-06,7702.56,False,44.73,3.996,10782.56,,25.79,1973.99,4389.28,214.2387053,7.139,B,128107
15,34,2010-08-06,16672.0,False,72.7,2.942,,,,,,132.6141935,8.099,B,123737
40,33,2012-03-16,2481.94,False,37.13,3.867,4935.36,176.82,3.85,1392.83,2458.54,137.5843871,4.261,A,155083
18,31,2011-11-11,2099.17,False,45.69,3.57,15992.53,14793.25,213.79,2921.6,3231.9,136.4618065,8.471,B,120653
15,21,2011-07-22,2687.78,False,79.97,3.972,,,,,,135.8738387,7.806,B,123737
33,97,2011-08-26,4698.18,False,99.66,3.663,,,,,,129.2832581,8.442,A,39690
19,42,2011-09-16,6570.81,False,62.76,3.937,,,,,,136.3145,7.806,A,203819
7,24,2010-08-20,2616.18,False,59.59,2.732,,,,,,190.2948237,9.017,B,70713
28,92,2010-12-24,104966.36,False,52.02,3.236,,,,,,126.9835806,14.313,A,206302
45,98,2012-04-06,778.7,False,49.73,3.996,13450.45,,26.59,3363.54,3962.01,190.6851712,8.567,B,118221
40,82,2012-08-10,14850.57,False,70.09,3.772,10965.65,130.69,0.32,4849.39,2266.63,138.1437742,4.156,A,155083
37,67,2011-10-28,2163.77,False,71.31,3.372,,,,,,216.4051315,7.716,C,39910
31,5,2011-01-14,15723.01,False,34.14,2.983,,,,,,211.1176713,8.028,A,203750
2,27,2010-09-17,1224.0,False,82.05,2.582,,,,,,211.1806415,8.099,A,202307
11,52,2012-04-27,3072.56,False,73.4,3.814,1824.41,1.41,1.48,,5826.68,225.1243526,6.664,A,207499
2,30,2010-04-30,6086.14,False,66.98,2.78,,,,,,210.0505833,8.2,A,202307
43,81,2010-04-16,20847.87,False,69.46,2.808,,,,,,202.5351571,9.593,C,41062
21,74,2011-02-18,14720.19,False,59.87,3.045,,,,,,212.9033115,8.028,B,140167
14,31,2012-08-03,4281.71,False,76.58,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,A,200898
23,67,2010-11-05,10849.17,False,36.6,2.938,,,,,,132.9245806,5.287,B,114533
41,92,2010-09-03,110152.05,False,64.13,2.773,,,,,,190.3621607,7.335,A,196321
32,42,2010-09-03,7485.12,False,70.2,2.773,,,,,,190.3621607,9.017,A,203007
2,2,2010-10-08,64252.04,False,63.19,2.633,,,,,,211.4044906,8.163,A,202307
7,54,2010-02-05,215.0,False,10.53,2.58,,,,,,189.3816974,9.014,B,70713
38,81,2012-10-26,10742.43,False,65.95,4.301,148.32,6.73,3.05,,344.78,131.1930968,10.199,C,39690
8,42,2010-04-30,4767.42,False,61.01,2.78,,,,,,213.7176024,6.29,A,155078
41,51,2010-10-22,59.92,False,48.09,2.762,,,,,,190.9070184,7.508,A,196321
41,31,2011-08-12,6060.53,False,67.65,3.542,,,,,,194.1105017,6.901,A,196321
14,94,2011-08-19,62486.68,False,72.98,3.747,,,,,,186.5093071,8.625,A,200898
3,51,2010-02-26,3.76,False,52.05,2.561,,,,,,214.6475127,7.368,B,37392
7,28,2011-08-26,141.68,False,57.6,3.485,,,,,,194.3796374,8.622,B,70713
13,87,2010-08-06,16350.67,False,81.24,2.802,,,,,,126.0854516,7.951,A,219622
32,19,2012-07-06,1554.09,False,78.68,3.646,6157.85,472.3,28.64,3908.86,6007.28,197.8322195,7.872,A,203007
20,21,2010-03-26,15275.76,False,50.49,2.854,,,,,,204.201755,8.187,A,203742
43,5,2011-11-18,282.72,False,57.75,3.308,32.13,3.37,2.56,,1004.04,209.8651071,10.148,C,41062
34,7,2010-09-10,14722.47,True,72.61,2.574,,,,,,126.1145806,9.816,A,158114
2,37,2010-06-11,5173.48,False,83.4,2.668,,,,,,211.1120018,8.2,A,202307
37,81,2012-09-14,10201.02,False,78.16,3.717,740.77,,32.02,123.04,1617.03,221.2601207,6.623,C,39910
31,17,2011-06-24,7863.93,False,85.72,3.594,,,,,,214.7441108,7.931,A,203750
1,35,2012-06-01,3356.38,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.7472139,7.143,A,151315
30,3,2010-09-17,856.0,False,83.03,2.582,,,,,,211.1806415,8.099,C,42988
31,12,2010-04-23,3072.7,False,64.21,2.795,,,,,,210.1000648,8.2,A,203750
39,72,2012-05-04,40856.95,False,77.15,3.749,15959.12,,30.12,3483.71,12856.15,220.3545033,6.989,A,184109
9,23,2012-10-12,18031.08,False,60.09,3.601,520.41,,6.01,,2839.84,227.1693919,4.954,B,125833
5,6,2011-12-09,722.58,False,44.12,3.158,2546.5,,83.07,523.27,3118.64,219.540637,6.3,B,34875
7,13,2011-02-18,14210.77,False,17.3,3.051,,,,,,191.9178331,8.818,B,70713
1,95,2011-01-07,107317.32,False,48.27,2.976,,,,,,211.4047419,7.742,A,151315
41,26,2011-04-22,6606.61,False,42.86,3.636,,,,,,192.5234638,6.934,A,196321
14,21,2011-10-14,8571.29,False,63.82,3.541,,,,,,187.6917481,8.523,A,200898
32,9,2010-05-07,15003.17,False,48.94,2.771,,,,,,189.5312483,8.963,A,203007
40,97,2010-12-24,19091.29,False,24.18,3.15,,,,,,132.7477419,5.287,A,155083
32,36,2010-05-28,3218.0,False,64.69,2.737,,,,,,189.4452425,8.963,A,203007
31,37,2012-04-20,2173.15,False,66.97,3.877,8373.31,645.86,16.05,311.94,7709.86,221.2021074,6.891,A,203750
23,25,2011-02-18,11040.96,False,26.6,3.263,,,,,,133.3701429,5.114,B,114533
14,47,2012-03-23,-65.0,False,59.45,3.9,4718.7,348.81,6.85,353.11,3726.39,190.5363213,8.424,A,200898
15,48,2010-02-12,13.96,True,22.0,2.94,,,,,,131.5866129,8.35,B,123737
2,46,2010-02-19,31354.92,False,39.69,2.514,,,,,,210.9451605,8.324,A,202307
7,82,2011-12-02,9266.25,False,20.38,3.378,2229.32,6.47,738.42,1630.88,11534.89,195.8223287,8.513,B,70713
40,72,2011-04-01,35345.36,False,28.6,3.638,,,,,,134.0682581,4.781,A,155083
5,36,2011-11-04,524.28,False,56.71,3.332,,,,,,218.408408,6.3,B,34875
24,6,2010-11-19,3851.22,False,45.63,3.138,,,,,,132.9172,8.275,A,203819
22,82,2011-11-18,17550.94,False,50.62,3.571,16544.63,659.84,88.86,747.89,6846.81,140.4127857,7.706,B,119557
17,35,2010-12-31,799.75,True,20.79,2.868,,,,,,127.0876774,6.885,B,93188
23,36,2011-11-18,3387.74,False,45.48,3.571,3761.33,206.48,140.88,529.68,5284.63,136.4666667,4.42,B,114533
28,13,2011-04-15,37064.27,False,57.63,3.868,,,,,,128.9107333,13.736,A,206302
3,97,2010-03-05,261.59,False,53.04,2.625,,,,,,214.6751386,7.368,B,37392
26,20,2011-08-19,4353.11,False,60.58,3.82,,,,,,136.183129,7.767,A,152513
23,71,2010-10-15,7068.14,False,45.55,2.878,,,,,,132.7633548,5.287,B,114533
45,19,2010-04-02,1619.17,False,47.74,2.85,,,,,,181.8657537,8.899,B,118221
44,91,2010-08-20,17962.5,False,76.34,2.85,,,,,,126.0766452,7.804,C,39910
24,30,2011-10-14,3490.94,False,60.21,3.744,,,,,,136.5150968,8.454,A,203819
44,82,2012-08-24,5550.03,False,77.37,3.582,73.93,,87.77,89.76,624.58,130.8381613,5.407,C,39910
26,74,2012-04-06,7265.21,False,33.35,3.957,8674.08,,33.85,1128.16,3852.6,137.7970968,7.489,A,152513
1,46,2010-08-20,18042.55,False,86.65,2.664,,,,,,211.6033633,7.787,A,151315
17,74,2010-08-06,16932.08,False,70.53,2.802,,,,,,126.0854516,6.697,B,93188
19,50,2010-03-05,1185.0,False,32.92,2.919,,,,,,131.735,8.35,A,203819
43,74,2012-09-28,606.46,False,77.55,3.666,343.99,,,,1087.72,214.30525,9.285,C,41062
7,35,2011-10-21,392.74,False,37.49,3.548,,,,,,195.1789994,8.513,B,70713
13,29,2010-04-02,5280.44,False,42.15,2.842,,,,,,126.6034839,8.107,A,219622
41,83,2012-10-12,3630.36,False,39.38,3.76,1570.23,,26.31,834.8,14421.12,199.0539368,6.195,A,196321
45,83,2011-12-16,820.4,False,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.7979349,8.523,B,118221
42,87,2011-06-10,887.02,False,84.57,3.981,,,,,,129.0357097,8.494,C,39690
9,28,2012-07-27,92.72,False,86.41,3.407,1042.73,8.0,1.66,1129.2,2929.43,225.6970779,5.277,B,125833
6,40,2011-07-01,68189.81,False,87.0,3.524,,,,,,216.7257388,6.925,A,202505
25,41,2012-10-26,4278.74,False,56.69,3.882,4805.66,84.19,,1073.49,730.76,216.1515902,7.293,B,128107
5,23,2011-04-08,5352.98,False,69.64,3.622,,,,,,215.6407939,6.489,B,34875
30,85,2010-12-31,82.79,True,47.19,2.943,,,,,,211.064774,8.163,C,42988
39,81,2011-08-12,19029.67,False,88.27,3.638,,,,,,214.3602701,8.177,A,184109
22,95,2010-05-21,62167.21,False,59.99,2.961,,,,,,136.0796521,8.348,B,119557
29,81,2011-04-22,5048.31,False,47.76,3.919,,,,,,134.3571,9.966,B,93638
7,28,2012-09-07,114.28,True,57.84,3.596,5069.74,,10.15,817.15,2158.82,198.0950484,7.872,B,70713
26,81,2010-12-17,16296.17,False,20.61,3.139,,,,,,132.6804516,8.149,A,152513
34,10,2011-03-25,16169.73,False,53.11,3.48,,,,,,128.6160645,10.398,A,158114
41,6,2011-04-01,4331.51,False,38.16,3.461,,,,,,192.2691707,6.934,A,196321
22,46,2010-12-10,26327.75,False,28.43,3.132,,,,,,136.5255714,8.572,B,119557
39,28,2010-10-29,870.4,False,75.14,2.716,,,,,,210.6736944,8.476,A,184109
3,13,2011-12-23,9606.42,False,53.41,3.112,89.98,0.24,411.52,,586.66,222.8258628,7.197,B,37392
1,21,2010-04-23,7127.27,False,64.84,2.795,,,,,,210.4391228,7.808,A,151315
12,60,2012-05-18,414.0,False,84.51,4.11,20882.5,,3.73,9506.75,2091.67,131.0983226,11.627,B,112238
1,31,2010-08-20,8459.66,False,86.65,2.664,,,,,,211.6033633,7.787,A,151315
33,2,2011-06-03,6864.15,False,82.93,3.893,,,,,,129.0490323,8.687,A,39690
20,95,2012-04-13,147108.49,False,45.68,4.044,9671.84,7934.59,68.02,2515.97,2667.15,214.3127027,7.139,A,203742
40,1,2011-04-01,17347.34,False,28.6,3.638,,,,,,134.0682581,4.781,A,155083
35,16,2011-02-11,807.89,True,30.45,3.239,,,,,,137.1378318,8.549,B,103681
28,71,2012-02-24,8331.0,False,53.13,3.95,9687.54,3338.06,,847.07,6736.61,130.5502069,12.187,A,206302
8,20,2011-12-23,5107.41,False,38.16,3.112,1234.0,0.3,891.94,14.0,5884.24,222.8743862,6.123,A,155078
31,36,2010-12-10,1945.0,False,46.35,2.843,,,,,,211.1247993,8.163,A,203750
21,54,2011-05-13,76.84,False,75.04,3.899,,,,,,215.6124735,7.931,B,140167
19,97,2012-04-20,17933.75,False,55.2,4.17,6304.48,5712.68,34.16,1321.97,3751.92,137.9230667,8.15,A,203819
15,24,2011-04-08,5160.41,False,40.94,3.895,,,,,,134.1777742,7.658,B,123737
17,8,2011-09-02,20254.12,False,69.31,3.58,,,,,,129.3259355,6.745,B,93188
24,14,2010-07-09,18409.27,False,79.05,2.94,,,,,,132.5461333,8.117,A,203819
9,91,2010-10-29,745.52,False,64.43,2.716,,,,,,215.4573607,6.56,B,125833
4,59,2012-08-10,601.91,False,83.21,3.476,16996.42,36.6,60.94,4777.2,3937.09,130.7561613,4.077,A,205863
39,90,2010-04-30,66529.63,False,70.03,2.78,,,,,,209.170772,8.464,A,184109
19,91,2012-02-03,58441.87,False,36.22,3.796,51879.66,6433.83,394.18,52739.02,6473.61,137.0632581,7.943,A,203819
33,97,2010-08-27,4458.69,False,94.0,3.022,,,,,,126.0892903,9.495,A,39690
39,32,2010-07-23,4744.98,False,82.2,2.608,,,,,,209.9958663,8.36,A,184109
26,33,2010-09-03,4549.69,False,66.93,2.735,,,,,,132.7248387,8.445,A,152513
30,46,2011-08-05,7289.61,False,94.22,3.684,,,,,,215.1978515,7.852,C,42988
13,35,2011-08-19,3494.45,False,76.68,3.578,,,,,,129.2405806,6.877,A,219622
9,59,2012-01-06,11.51,False,47.54,3.157,3597.08,6203.76,11.2,3743.55,1912.75,223.4332408,5.667,B,125833
34,46,2011-12-23,35826.08,False,32.45,3.103,1200.1,0.18,1108.23,37.22,2109.3,129.9845484,10.148,A,158114
38,90,2012-01-20,37480.22,False,46.2,3.66,465.73,17.03,28.02,,1397.31,130.2792258,12.187,C,39690
39,49,2012-02-24,8798.97,False,61.1,3.555,7826.68,6839.78,2.0,983.61,10296.01,219.3244636,7.244,A,184109
14,12,2012-05-18,5044.64,False,66.3,3.848,8818.97,,8.88,1297.39,3330.23,190.9964479,8.567,A,200898
27,24,2012-10-12,10628.62,False,55.4,4.186,2177.62,,7.22,863.01,7931.82,142.9376167,8.0,A,204184
40,17,2011-09-23,8384.31,False,54.09,3.758,,,,,,136.367,4.584,A,155083
29,40,2011-10-21,28987.99,False,59.3,3.618,,,,,,136.5017742,9.357,B,93638
9,4,2011-02-11,17383.84,True,34.13,3.022,,,,,,216.496729,6.416,B,125833
29,4,2012-10-19,15520.36,False,55.28,4.0,1021.83,,2.28,194.24,3821.21,138.8336129,9.151,B,93638
4,16,2010-02-05,7437.73,False,43.76,2.598,,,,,,126.4420645,8.623,A,205863
18,54,2010-07-02,647.0,False,71.22,2.815,,,,,,132.5218667,9.342,B,120653
42,18,2012-03-02,178.19,False,57.62,3.882,441.4,10.78,1.96,,1511.43,130.6457931,7.545,C,39690
5,9,2010-10-08,8501.61,False,64.99,2.633,,,,,,212.3019522,6.768,B,34875
11,82,2010-09-24,19027.45,False,77.36,2.624,,,,,,214.9084516,7.346,A,207499
9,40,2011-04-29,28117.74,False,70.85,3.81,,,,,,219.2588382,6.38,B,125833
33,4,2011-07-15,5448.74,False,92.83,3.779,,,,,,129.1338387,8.442,A,39690
22,9,2011-05-06,27691.74,False,53.63,4.078,,,,,,138.4131202,8.252,B,119557
15,28,2011-07-15,417.39,False,73.34,3.915,,,,,,135.7837419,7.806,B,123737
31,29,2010-02-26,4114.7,False,45.31,2.561,,,,,,210.9759573,8.324,A,203750
27,3,2012-05-18,10690.04,False,65.15,4.029,13340.68,,222.2,2225.5,2346.31,142.0970115,8.253,A,204184
33,38,2010-12-10,11614.83,False,60.72,3.091,,,,,,126.7934,9.265,A,39690
20,54,2010-03-05,470.0,False,31.75,2.777,,,,,,204.4940734,8.187,A,203742
39,29,2010-06-25,5407.75,False,83.24,2.653,,,,,,210.0975233,8.464,A,184109
15,3,2011-07-29,12456.02,False,74.67,4.004,,,,,,135.9639355,7.806,B,123737
34,27,2012-06-08,626.32,False,75.35,3.433,6967.19,85.4,0.37,1251.49,10377.32,130.8896774,9.575,A,158114
8,90,2011-11-11,44109.53,False,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,A,155078
36,12,2012-03-09,60.39,False,63.19,3.647,258.89,1.5,0.99,,1835.63,219.7437314,7.244,A,39910
10,5,2010-09-10,40913.56,True,84.04,2.961,,,,,,126.1145806,9.199,B,126512
34,3,2011-11-18,6381.24,False,46.0,3.294,4673.94,1014.27,132.18,799.24,5734.11,129.8268333,10.148,A,158114
22,46,2011-10-28,20714.5,False,49.31,3.604,,,,,,140.4447903,7.706,B,119557
27,20,2011-03-11,10465.34,False,43.64,3.752,,,,,,137.6269617,7.827,A,204184
8,33,2012-01-20,2256.61,False,46.81,3.268,1643.08,1055.47,9.02,411.88,3161.92,223.5188055,5.825,A,155078
27,54,2011-04-29,51.76,False,61.71,4.117,,,,,,138.3303119,7.725,A,204184
45,23,2011-12-30,29665.04,True,37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.0620155,8.523,B,118221
15,24,2010-06-11,3098.5,False,61.04,2.972,,,,,,132.4357419,8.185,B,123737
45,41,2012-01-20,663.5,False,31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.4214733,8.424,B,118221
45,95,2010-02-26,49982.5,False,34.89,2.754,,,,,,182.0774691,8.992,B,118221
32,85,2012-10-05,2161.27,False,55.34,3.779,4879.58,,27.93,2641.24,5393.9,198.8221322,7.557,A,203007
28,81,2012-03-16,22001.03,False,64.44,4.273,8243.42,44.26,6.68,3641.11,3645.65,130.8261935,12.187,A,206302
45,72,2012-07-20,27628.73,False,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.1670428,8.684,B,118221
2,48,2011-08-05,464.0,False,93.34,3.684,,,,,,215.1978515,7.852,A,202307
23,14,2012-01-06,27054.13,False,24.29,3.439,4230.07,34854.95,38.18,2408.34,3931.61,136.698129,4.261,B,114533
14,59,2010-12-31,15735.37,True,29.67,3.179,,,,,,182.5714479,8.724,A,200898
8,41,2012-06-01,547.35,False,78.31,3.501,11578.32,41.6,58.17,1319.45,2044.72,225.300865,5.679,A,155078
2,71,2010-06-18,4129.97,False,85.81,2.637,,,,,,211.1096543,8.2,A,202307
6,19,2011-07-22,1990.78,False,88.06,3.651,,,,,,216.964312,6.925,A,202505
24,50,2010-06-18,1460.0,False,67.17,2.942,,,,,,132.4733333,8.211,A,203819
15,4,2010-10-15,12461.67,False,49.96,2.999,,,,,,132.7633548,8.067,B,123737
23,35,2010-09-03,2483.0,False,72.91,2.735,,,,,,132.7248387,5.326,B,114533
34,65,2010-05-21,49969.25,False,63.99,2.82,,,,,,126.1843871,9.593,A,158114
21,54,2010-12-10,97.68,False,46.35,2.843,,,,,,211.1247993,8.163,B,140167
45,5,2012-08-31,10572.56,False,75.09,3.867,23641.3,6.0,92.93,6988.31,3992.13,191.461281,8.684,B,118221
21,72,2010-08-13,39710.05,False,89.65,2.692,,,,,,211.2951413,8.099,B,140167
37,5,2010-05-07,1192.35,False,75.56,2.835,,,,,,209.1215867,8.464,C,39910
2,2,2010-07-23,66465.49,False,87.66,2.608,,,,,,210.8921319,8.099,A,202307
14,36,2012-02-24,3211.12,False,42.86,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,A,200898
14,85,2012-06-15,2437.17,False,71.93,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,A,200898
4,20,2011-11-25,9337.5,True,47.96,3.225,561.45,137.88,83340.33,44.04,9239.23,129.8364,5.143,A,205863
1,29,2011-11-04,5024.72,False,54.98,3.332,,,,,,217.837382,7.866,A,151315
22,13,2012-08-24,44515.92,False,70.42,3.874,10456.16,100.54,104.14,6657.04,4648.25,142.3105933,7.753,B,119557
18,9,2011-08-26,31112.25,False,70.32,3.796,,,,,,136.2136129,8.89,B,120653
42,92,2010-03-05,85253.36,False,55.92,2.877,,,,,,126.5782857,9.765,C,39690
40,20,2010-05-14,3373.8,False,45.5,2.983,,,,,,132.152129,5.435,A,155083
4,59,2011-02-18,964.21,False,48.17,3.058,,,,,,127.99525,6.51,A,205863
35,13,2011-01-21,27077.82,False,30.13,3.229,,,,,,136.8870657,8.549,B,103681
25,95,2012-01-13,42779.73,False,34.6,3.513,2459.51,10718.26,0.92,506.45,3277.12,212.7386486,6.961,B,128107
40,87,2012-10-26,24638.96,False,49.65,3.917,3605.71,55.98,0.28,486.81,1389.06,138.7281613,4.145,A,155083
17,72,2011-07-15,40990.46,False,67.93,3.553,,,,,,129.1338387,6.745,B,93188
28,2,2011-11-25,58660.96,True,53.25,3.622,2232.08,179.73,61319.72,513.76,1790.89,129.8364,12.89,A,206302
8,26,2011-02-11,7824.23,True,28.26,3.022,,,,,,216.3126733,6.262,A,155078
